Local,Data,Etiqueta,Número,Gênero,Epíteto,tipo de coleta
Confusoes,05.11.2014,AAGARDA,11431,Hemidactylus,brasilianus,Pitfall 04
Confusoes,05.11.2014,AAGARDA,11432,Amphisbaena,sp.,Pitfall 02
Confusoes,05.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 01
Confusoes,05.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 03
Confusoes,05.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 04
Confusoes,05.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 06
Confusoes,05.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 08
Confusoes,05.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 20
Confusoes,05.11.2014,AAGARDA,sem tombo,Cnemidophorus,confusionibus,Pitfall 04
Confusoes,05.11.2014,AAGARDA,sem tombo,Cnemidophorus,confusionibus,Pitfall 07
Confusoes,05.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 01
Confusoes,05.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 01
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 04
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 06
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 09
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 09
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 10
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 10
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 12
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 13
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 13
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 13
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 13
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 14
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 15
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 29
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 35
Confusoes,06.11.2014,AAGARDA,sem tombo,Tropidurus,hispidus,Pitfall 35
